price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,property_inflation_index,km_from_cbd
870000,"Thursday, 15 August 2019",Avoca Beach,2,4,2,743,House,4584,39728,159,48.53
1410000,"Thursday, 2 November 2017",Bangor,2,4,2,808,House,5568,44096,172.7,23.5
689000,"Tuesday, 19 December 2017",Bateau Bay,2,4,2,648,House,12146,30316,171.9,58.53
650000,"Friday, 21 June 2019",Bateau Bay,2,4,2,656,House,12146,30316,159,58.53
850000,"Friday, 21 June 2019",Bateau Bay,2,4,2,601,House,12146,30316,159,58.53
1410000,"Saturday, 16 May 2020",Baulkham Hills,2,4,2,845,House,37050,41288,165.9,24.81
1140000,"Monday, 18 May 2020",Baulkham Hills,2,4,2,942,House,37050,41288,165.9,24.81
1365000,"Tuesday, 17 September 2019",Baulkham Hills,2,4,2,727,House,37050,41288,166.4,24.81
1200000,"Wednesday, 16 December 2020",Baulkham Hills,2,4,2,300,House,37050,41288,183.1,24.81
1186000,"Wednesday, 13 May 2020",Baulkham Hills,2,4,2,696,House,37050,41288,165.9,24.81
1715000,"Thursday, 28 November 2019",Bayview,2,4,2,702,House,3620,40300,166.4,23.83
1955000,"Friday, 15 January 2021",Bayview,2,4,2,686,House,3620,40300,183.1,23.83
1760000,"Tuesday, 2 October 2018",Beacon Hill,2,4,2,779,House,7457,41288,171.9,13.32
1420000,"Saturday, 24 February 2018",Beacon Hill,2,4,2,664,House,7457,41288,171.9,13.32
1455000,"Friday, 24 November 2017",Beacon Hill,2,4,2,575,House,7457,41288,174,13.32
1250000,"Tuesday, 14 January 2020",Beaumont Hills,2,4,2,570,House,9042,46488,169.6,31.01
1115000,"Friday, 2 October 2020",Beaumont Hills,2,4,2,450,House,9042,46488,169.6,31.01
1225000,"Monday, 4 December 2017",Beaumont Hills,2,4,2,650,House,9042,46488,176.6,31.01
1178000,"Monday, 4 December 2017",Beaumont Hills,2,4,2,740,House,9042,46488,176.6,31.01
1225000,"Friday, 23 June 2017",Beaumont Hills,2,4,2,656,House,9042,46488,174.2,31.01
980000,"Monday, 15 May 2017",Beaumont Hills,2,4,2,365,House,9042,46488,176.6,31.01
1207500,"Saturday, 17 August 2019",Beecroft,2,4,2,820,House,9396,47112,159,18.35
1350000,"Saturday, 7 December 2019",Beecroft,2,4,2,923,House,9396,47112,159,18.35
1770000,"Wednesday, 29 November 2017",Belrose,2,4,2,696,House,8780,39728,174,15.92
1855000,"Saturday, 13 February 2021",Belrose,2,4,2,545,House,8780,39728,183.1,15.92
1557500,"Tuesday, 30 January 2018",Belrose,2,4,2,790,House,8780,39728,171.9,15.92
740000,"Tuesday, 29 March 2016",Bensville,2,4,2,533,House,2545,36764,155.2,43.91
660000,"Wednesday, 6 November 2019",Berkeley Vale,2,4,2,575,House,8355,33852,159,61.6
580000,"Thursday, 13 June 2019",Berkeley Vale,2,4,2,544,House,8355,33852,159,61.6
670000,"Wednesday, 20 July 2016",Berkeley Vale,2,4,2,547,House,8355,33852,159.3,61.6
675000,"Friday, 10 November 2017",Berkeley Vale,2,4,2,601,House,8355,33852,174,61.6
1504000,"Saturday, 18 February 2017",Beverly Hills,2,4,2,556,House,10156,30628,172.7,15.28
1473737,"Saturday, 30 May 2020",Bilgola Plateau,2,4,2,878,House,3518,46956,165.9,26.3
1150000,"Tuesday, 31 December 2019",Blaxland,2,4,2,793,House,7451,40716,169.6,56.39
660000,"Monday, 16 December 2019",Blaxland,2,4,2,1682,House,7451,40716,169.6,56.39
1020000,"Sunday, 18 November 2018",Bligh Park,2,4,2,1281,House,6366,41288,160.5,45.52
557500,"Wednesday, 15 November 2017",Blue Haven,2,4,2,500,House,6378,29796,174,77.47
550000,"Wednesday, 11 October 2017",Blue Haven,2,4,2,546,House,6378,29796,174,77.47
665000,"Friday, 22 September 2017",Blue Haven,2,4,2,575,House,6378,29796,174,77.47
610000,"Wednesday, 20 December 2017",Blue Haven,2,4,2,541,House,6378,29796,171.9,77.47
530000,"Monday, 25 September 2017",Blue Haven,2,4,2,515,House,6378,29796,174,77.47
2650000,"Wednesday, 15 June 2016",Bondi,2,4,2,400,House,10045,57356,159.3,6.13
820000,"Saturday, 26 March 2016",Bossley Park,2,4,2,591,House,14585,25012,155.2,30.17
860000,"Friday, 29 April 2016",Bossley Park,2,4,2,590,House,14585,25012,155.2,30.17
890000,"Tuesday, 26 March 2019",Bossley Park,2,4,2,557,House,14585,25012,153.5,30.17
715000,"Wednesday, 28 February 2018",Bradbury,2,4,2,581,House,8800,31980,171.9,43.6
5250000,"Thursday, 9 November 2017",Bronte,2,4,2,405,House,6733,65572,174,6.59
427500,"Monday, 21 January 2019",Budgewoi,2,4,2,556,House,3360,29120,154.2,76.65
500000,"Tuesday, 17 May 2016",Budgewoi,2,4,2,563,House,3360,29120,155.2,76.65
605000,"Thursday, 26 April 2018",Buff Point,2,4,2,570,House,3511,27456,169.8,76.92
775500,"Friday, 13 July 2018",Buff Point,2,4,2,904,House,3511,27456,166.6,76.92
1060000,"Thursday, 28 January 2021",Bungarribee,2,4,2,559,House,2638,50440,183.1,33.4
1000000,"Monday, 28 December 2020",Bungarribee,2,4,2,450,House,2638,50440,183.1,33.4
1901000,"Friday, 27 September 2019",Burraneer,2,4,2,1201,House,3584,52728,166.4,22.83
1785000,"Thursday, 29 August 2019",Cabarita,2,4,2,380,House,1957,52988,159,8.88
910000,"Wednesday, 23 August 2017",Camden,2,4,2,892,House,3230,37492,174.2,52.32
930000,"Thursday, 20 April 2017",Camden,2,4,2,607,House,3230,37492,176.6,52.32
740000,"Monday, 16 April 2018",Camden South,2,4,2,841,House,4539,39832,169.8,52.86
750000,"Friday, 16 March 2018",Camden South,2,4,2,885,House,4539,39832,169.8,52.86
927500,"Wednesday, 21 March 2018",Camden South,2,4,2,936,House,4539,39832,169.8,52.86
2210000,"Wednesday, 9 October 2019",Canada Bay,2,4,2,807,House,1238,42588,166.4,8.78
1135000,"Monday, 30 January 2017",Caringbah,2,4,2,418,House,11658,42380,172.7,20.47
1820000,"Wednesday, 21 December 2016",Caringbah South,2,4,2,557,House,12242,42172,172.7,22.43
1410000,"Saturday, 15 December 2018",Caringbah South,2,4,2,695,House,12242,42172,154.2,22.43
1320000,"Saturday, 24 December 2016",Caringbah South,2,4,2,569,House,12242,42172,172.7,22.43
2780000,"Saturday, 17 December 2016",Caringbah South,2,4,2,1745,House,12242,42172,172.7,22.43
1170000,"Thursday, 11 October 2018",Caringbah South,2,4,2,697,House,12242,42172,160.5,22.43
1565000,"Wednesday, 31 October 2018",Caringbah South,2,4,2,702,House,12242,42172,160.5,22.43
1600000,"Friday, 24 April 2020",Carlingford,2,4,2,879,House,24394,33696,165.9,18.2
2155000,"Saturday, 23 April 2016",Carss Park,2,4,2,605,House,1252,36816,155.2,15.99
1880080,"Thursday, 26 May 2016",Castle Cove,2,4,2,765,House,2554,50856,155.2,8.8
1751000,"Thursday, 17 December 2020",Castle Hill,2,4,2,936,House,39594,40924,183.1,24.76
1560000,"Saturday, 12 December 2020",Castle Hill,2,4,2,930,House,39594,40924,183.1,24.76
1715000,"Saturday, 26 October 2019",Castle Hill,2,4,2,830,House,39594,40924,166.4,24.76
1575000,"Monday, 21 October 2019",Castle Hill,2,4,2,866,House,39594,40924,166.4,24.76
840000,"Saturday, 18 August 2018",Casula,2,4,2,786,House,15662,30368,166.6,30.52
850000,"Saturday, 25 June 2016",Casula,2,4,2,450,House,15662,30368,159.3,30.52
780000,"Monday, 25 June 2018",Casula,2,4,2,600,House,15662,30368,166.6,30.52
1605000,"Wednesday, 13 June 2018",Cawdor,2,4,2,5268,House,434,42172,166.6,56.37
927000,"Saturday, 20 August 2016",Cecil Hills,2,4,2,629,House,7018,34944,159.3,33.92
1100000,"Friday, 26 February 2021",Chain Valley Bay,2,4,2,556,House,2459,24596,183.1,84.79
590000,"Friday, 17 March 2017",Charmhaven,2,4,2,575,House,2551,28288,176.6,75.6
1070000,"Friday, 15 March 2019",Charmhaven,2,4,2,765,House,2551,28288,153.5,75.6
2310000,"Wednesday, 17 October 2018",Chatswood,2,4,2,696,House,24913,38324,160.5,8.15
2060000,"Saturday, 12 December 2020",Cheltenham,2,4,2,841,House,2243,48152,183.1,17.09
1900000,"Saturday, 23 June 2018",Cheltenham,2,4,2,772,House,2243,48152,166.6,17.09
3800000,"Thursday, 18 February 2021",Cheltenham,2,4,2,1258,House,2243,48152,183.1,17.09
1273000,"Monday, 27 August 2018",Cherrybrook,2,4,2,679,House,18765,39936,166.6,21.99
1900000,"Thursday, 2 November 2017",Cherrybrook,2,4,2,708,House,18765,39936,172.7,21.99
2000000,"Thursday, 19 July 2018",Cherrybrook,2,4,2,609,House,18765,39936,166.6,21.99
1540000,"Wednesday, 26 September 2018",Cherrybrook,2,4,2,802,House,18765,39936,160.5,21.99
1318000,"Tuesday, 14 February 2017",Cherrybrook,2,4,2,800,House,18765,39936,172.7,21.99
881000,"Saturday, 27 April 2019",Chipping Norton,2,4,2,671,House,9001,35880,153.5,24.05
930000,"Friday, 26 August 2016",Chipping Norton,2,4,2,670,House,9001,35880,159.3,24.05
955000,"Saturday, 30 March 2019",Chipping Norton,2,4,2,664,House,9001,35880,153.5,24.05
935000,"Friday, 31 May 2019",Chipping Norton,2,4,2,793,House,9001,35880,153.5,24.05
900000,"Tuesday, 5 November 2019",Chipping Norton,2,4,2,320,House,9001,35880,153.5,24.05
780000,"Thursday, 30 May 2019",Chipping Norton,2,4,2,670,House,9001,35880,153.5,24.05
480000,"Wednesday, 13 January 2016",Chittaway Bay,2,4,2,468,House,2028,31668,150.9,63.59
625000,"Wednesday, 20 January 2016",Chittaway Bay,2,4,2,555,House,2028,31668,150.9,63.59
1400000,"Friday, 29 November 2019",Chittaway Point,2,4,2,986,House,941,34320,166.4,64.12
1475000,"Friday, 19 August 2016",Church Point,2,4,2,1204,House,997,54132,159.3,24.6
1375000,"Thursday, 21 December 2017",Church Point,2,4,2,1108,House,997,54132,171.9,24.6
2850000,"Tuesday, 15 December 2020",Church Point,2,4,2,732,House,997,54132,183.1,24.6
745000,"Monday, 13 February 2017",Claremont Meadows,2,4,2,364,House,4776,41704,172.7,43.49
1110000,"Thursday, 30 November 2017",Claremont Meadows,2,4,2,609,House,4776,41704,174,43.49
2850000,"Wednesday, 23 August 2017",Clareville,2,4,2,1252,House,742,57148,174.2,27.02
3087500,"Saturday, 22 September 2018",Clareville,2,4,2,551,House,742,57148,160.5,27.02
2160000,"Saturday, 30 September 2017",Collaroy,2,4,2,765,House,7870,49660,174,16.78
1800000,"Thursday, 2 December 2021",Collaroy Plateau,2,4,2,312,House,4767,45500,183.1,16.58
1560000,"Saturday, 30 July 2016",Collaroy Plateau,2,4,2,490,House,4767,45500,159.3,16.58
580000,"Wednesday, 4 December 2019",Colyton,2,4,2,607,House,8439,32292,153.5,39.3
960000,"Thursday, 21 April 2016",Como,2,4,2,784,House,3977,49296,155.2,20.31
2015000,"Friday, 29 January 2016",Concord,2,4,2,581,House,14533,39052,150.9,9.6
2300000,"Saturday, 22 April 2017",Concord West,2,4,2,632,House,5914,39104,176.6,11.17
2275000,"Monday, 18 January 2021",Connells Point,2,4,2,1056,House,2829,44200,183.1,17.09
1108000,"Thursday, 21 December 2017",Copacabana,2,4,2,525,House,2735,39312,171.9,46.9
580000,"Tuesday, 21 May 2019",Cranebrook,2,4,2,523,House,15759,40716,153.5,49.66
721000,"Tuesday, 18 April 2017",Cranebrook,2,4,2,560,House,15759,40716,176.6,49.66
1060000,"Wednesday, 16 December 2020",Cranebrook,2,4,2,747,House,15759,40716,183.1,49.66
750000,"Monday, 20 February 2017",Cranebrook,2,4,2,682,House,15759,40716,172.7,49.66
780000,"Friday, 24 February 2017",Cranebrook,2,4,2,400,House,15759,40716,172.7,49.66
1740000,"Saturday, 19 March 2016",Croydon,2,4,2,468,House,10612,34996,155.2,8.77
700000,"Tuesday, 29 January 2019",Currans Hill,2,4,2,453,House,5309,42276,154.2,45.05
725000,"Tuesday, 27 November 2018",Currans Hill,2,4,2,584,House,5309,42276,160.5,45.05
655000,"Friday, 16 November 2018",Currans Hill,2,4,2,510,House,5309,42276,160.5,45.05
1710000,"Saturday, 16 April 2016",Daceyville,2,4,2,562,House,1209,20800,155.2,7.21
1710000,"Wednesday, 18 March 2020",Davidson,2,4,2,720,House,2849,45292,165.9,14.03
1650000,"Tuesday, 28 January 2020",Davidson,2,4,2,1259,House,2849,45292,169.6,14.03
785000,"Wednesday, 23 October 2019",Denham Court,2,4,2,450,House,1981,30056,166.4,37.48
856000,"Saturday, 26 October 2019",Denham Court,2,4,2,525,House,1981,30056,166.4,37.48
930000,"Wednesday, 27 November 2019",Denham Court,2,4,2,450,House,1981,30056,166.4,37.48
1900000,"Thursday, 21 January 2021",Denistone,2,4,2,800,House,3751,40040,183.1,13.34
1240000,"Friday, 21 December 2018",Dolans Bay,2,4,2,613,House,598,46800,154.2,23.32
680000,"Tuesday, 28 June 2016",Doonside,2,4,2,450,House,13451,27612,159.3,33.46
700000,"Friday, 20 May 2016",Doonside,2,4,2,600,House,13451,27612,155.2,33.46
635000,"Tuesday, 19 November 2019",Doonside,2,4,2,557,House,13451,27612,166.4,33.46
685000,"Thursday, 8 December 2016",Doonside,2,4,2,555,House,13451,27612,159.3,33.46
1420000,"Wednesday, 18 April 2018",Dundas,2,4,2,715,House,4740,32188,169.8,16.94
1640000,"Thursday, 11 October 2018",Earlwood,2,4,2,716,House,17741,35412,160.5,9.84
1151000,"Saturday, 31 August 2019",East Gosford,2,4,2,993,House,4238,31252,159,49.55
2700000,"Thursday, 15 June 2017",East Hills,2,4,2,1235,House,3206,34268,174.2,23.11
1820000,"Tuesday, 26 April 2016",East Killara,2,4,2,835,House,2978,38428,155.2,12.23
1755000,"Monday, 18 February 2019",East Lindfield,2,4,2,1200,House,3711,47788,154.2,11.02
1800000,"Friday, 11 October 2019",East Lindfield,2,4,2,847,House,3711,47788,166.4,11.02
1710000,"Wednesday, 5 December 2018",East Lindfield,2,4,2,866,House,3711,47788,169.8,11.02
2100000,"Saturday, 27 February 2021",Eastwood,2,4,2,784,House,17865,30368,183.1,14.34
3159000,"Tuesday, 3 December 2019",Edgecliff,2,4,2,238,House,2580,70980,153.5,2.92
825000,"Saturday, 14 March 2020",Edmondson Park,2,4,2,482,House,2271,42640,165.9,34.95
810000,"Monday, 24 February 2020",Edmondson Park,2,4,2,349,House,2271,42640,169.6,34.95
875000,"Monday, 23 March 2020",Edmondson Park,2,4,2,451,House,2271,42640,165.9,34.95
1670000,"Saturday, 13 February 2016",Elanora Heights,2,4,2,800,House,4357,44460,150.9,19.05
745000,"Monday, 20 March 2017",Elderslie,2,4,2,464,House,6005,43160,176.6,50.48
785000,"Monday, 18 November 2019",Elderslie,2,4,2,520,House,6005,43160,166.4,50.48
705000,"Tuesday, 21 March 2017",Elderslie,2,4,2,487,House,6005,43160,176.6,50.48
755000,"Monday, 20 February 2017",Elderslie,2,4,2,438,House,6005,43160,172.7,50.48
710000,"Friday, 25 October 2019",Elderslie,2,4,2,464,House,6005,43160,166.4,50.48
745000,"Wednesday, 26 April 2017",Elderslie,2,4,2,375,House,6005,43160,176.6,50.48
755000,"Thursday, 28 November 2019",Elderslie,2,4,2,707,House,6005,43160,166.4,50.48
740000,"Friday, 15 November 2019",Elderslie,2,4,2,703,House,6005,43160,166.4,50.48
670000,"Monday, 18 November 2019",Elderslie,2,4,2,470,House,6005,43160,166.4,50.48
1020000,"Wednesday, 29 May 2019",Ellis Lane,2,4,2,3919,House,857,43784,153.5,52.54
1395000,"Thursday, 21 January 2021",Emu Plains,2,4,2,1037,House,8421,37388,183.1,52.26
1255000,"Monday, 25 January 2021",Emu Plains,2,4,2,702,House,8421,37388,183.1,52.26
750000,"Thursday, 13 December 2018",Emu Plains,2,4,2,740,House,8421,37388,154.2,52.26
780000,"Monday, 25 February 2019",Emu Plains,2,4,2,666,House,8421,37388,154.2,52.26
1452000,"Saturday, 27 October 2018",Epping,2,4,2,568,House,23688,37024,160.5,15.95
1805000,"Saturday, 27 October 2018",Epping,2,4,2,739,House,23688,37024,160.5,15.95
1225000,"Friday, 30 November 2018",Epping,2,4,2,752,House,23688,37024,160.5,15.95
1320000,"Tuesday, 13 November 2018",Epping,2,4,2,1069,House,23688,37024,160.5,15.95
995000,"Thursday, 16 November 2017",Erina,2,4,2,600,House,4774,28340,174,50.24
850000,"Wednesday, 29 November 2017",Erina,2,4,2,607,House,4774,28340,174,50.24
901500,"Monday, 22 January 2018",Erina,2,4,2,823,House,4774,28340,171.9,50.24
955000,"Saturday, 1 December 2018",Erina,2,4,2,592,House,4774,28340,171.9,50.24
900000,"Wednesday, 29 November 2017",Erina,2,4,2,580,House,4774,28340,174,50.24
1060000,"Tuesday, 19 April 2016",Ermington,2,4,2,720,House,10737,33644,155.2,15
860000,"Friday, 21 July 2017",Erskine Park,2,4,2,743,House,6436,40612,174.2,38.85
722000,"Tuesday, 30 May 2017",Erskine Park,2,4,2,625,House,6436,40612,176.6,38.85
919000,"Friday, 22 June 2018",Ettalong Beach,2,4,2,512,House,4793,25792,166.6,40.41
915000,"Friday, 29 June 2018",Ettalong Beach,2,4,2,639,House,4793,25792,166.6,40.41
1125000,"Saturday, 25 March 2017",Fairfield,2,4,2,650,House,18081,20592,176.6,23.96
1010000,"Tuesday, 21 April 2020",Fairfield Heights,2,4,2,828,House,7517,20696,165.9,24.84
805000,"Saturday, 24 March 2018",Fairfield West,2,4,2,573,House,11575,22620,169.8,26.47
1200000,"Thursday, 30 November 2017",Faulconbridge,2,4,2,2056,House,4025,41184,174,63.97
820000,"Monday, 29 January 2018",Faulconbridge,2,4,2,1007,House,4025,41184,171.9,63.97
3000000,"Tuesday, 4 December 2018",Forest Lodge,2,4,2,645,House,4583,55276,169.8,3.18
1485000,"Wednesday, 4 December 2019",Forestville,2,4,2,727,House,8329,39884,153.5,11.47
1511800,"Friday, 28 June 2019",Forestville,2,4,2,974,House,8329,39884,159,11.47
1077000,"Tuesday, 19 July 2016",Forresters Beach,2,4,2,391,House,2900,35932,159.3,56.07
820000,"Wednesday, 22 June 2016",Forresters Beach,2,4,2,866,House,2900,35932,159.3,56.07
1415000,"Thursday, 16 April 2020",Frenchs Forest,2,4,2,734,House,13473,44876,165.9,12.68
1951000,"Friday, 13 March 2020",Frenchs Forest,2,4,2,816,House,13473,44876,165.9,12.68
1670000,"Wednesday, 18 October 2017",Frenchs Forest,2,4,2,696,House,13473,44876,174,12.68
862000,"Thursday, 26 July 2018",Girraween,2,4,2,441,House,5590,35152,166.6,25.65
1510000,"Saturday, 30 March 2019",Gladesville,2,4,2,610,House,11827,48568,153.5,8.76
885000,"Tuesday, 8 October 2019",Gledswood Hills,2,4,2,488,House,22,14248,159,42.7
930000,"Monday, 17 June 2019",Gledswood Hills,2,4,2,518,House,22,14248,159,42.7
921000,"Monday, 17 June 2019",Gledswood Hills,2,4,2,589,House,22,14248,159,42.7
750000,"Tuesday, 18 June 2019",Gledswood Hills,2,4,2,416,House,22,14248,159,42.7
800000,"Wednesday, 14 August 2019",Gledswood Hills,2,4,2,436,House,22,14248,159,42.7
920000,"Monday, 20 November 2017",Glenbrook,2,4,2,705,House,5051,43992,174,55.19
865000,"Wednesday, 11 December 2019",Glenfield,2,4,2,468,House,9633,37024,166.4,31.57
860000,"Monday, 16 December 2019",Glenmore Park,2,4,2,708,House,23004,45916,169.6,49.65
690000,"Tuesday, 17 December 2019",Glenmore Park,2,4,2,350,House,23004,45916,169.6,49.65
825000,"Friday, 13 December 2019",Glenmore Park,2,4,2,940,House,23004,45916,169.6,49.65
1135000,"Monday, 18 November 2019",Glenmore Park,2,4,2,710,House,23004,45916,166.4,49.65
855000,"Friday, 22 February 2019",Glenmore Park,2,4,2,863,House,23004,45916,154.2,49.65
892000,"Monday, 25 November 2019",Glenmore Park,2,4,2,548,House,23004,45916,166.4,49.65
880000,"Monday, 25 November 2019",Glenmore Park,2,4,2,548,House,23004,45916,166.4,49.65
960000,"Thursday, 14 February 2019",Glenmore Park,2,4,2,659,House,23004,45916,154.2,49.65
690000,"Wednesday, 20 February 2019",Glenmore Park,2,4,2,475,House,23004,45916,154.2,49.65
750000,"Friday, 13 December 2019",Glenmore Park,2,4,2,350,House,23004,45916,169.6,49.65
1080000,"Friday, 28 September 2018",Glenwood,2,4,2,552,House,16130,40820,160.5,29.09
993000,"Friday, 17 February 2017",Glenwood,2,4,2,380,House,16130,40820,172.7,29.09
1125100,"Monday, 20 February 2017",Glenwood,2,4,2,550,House,16130,40820,172.7,29.09
1106000,"Monday, 20 February 2017",Glenwood,2,4,2,560,House,16130,40820,172.7,29.09
735000,"Friday, 28 September 2018",Glenwood,2,4,2,519,House,16130,40820,160.5,29.09
1022000,"Tuesday, 30 October 2018",Glenwood,2,4,2,568,House,16130,40820,160.5,29.09
1060000,"Friday, 24 February 2017",Glenwood,2,4,2,352,House,16130,40820,172.7,29.09
1085000,"Monday, 2 October 2017",Glenwood,2,4,2,555,House,16130,40820,172.7,29.09
990000,"Monday, 2 October 2017",Glenwood,2,4,2,397,House,16130,40820,172.7,29.09
610000,"Wednesday, 27 June 2018",Gorokan,2,4,2,581,House,8367,26468,166.6,73.16
630000,"Wednesday, 29 March 2017",Gorokan,2,4,2,525,House,8367,26468,176.6,73.16
345000,"Friday, 11 October 2019",Gorokan,2,4,2,462,House,8367,26468,166.4,73.16
850000,"Thursday, 12 November 2020",Granville,2,4,2,352,House,15332,26208,183.1,19.01
1275000,"Tuesday, 2 November 2021",Grays Point,2,4,2,759,House,3125,47268,183.1,24.3
786250,"Tuesday, 7 November 2017",Green Point,2,4,2,665,House,169,24960,174.2,49.63
990000,"Tuesday, 23 May 2017",Green Point,2,4,2,544,House,6405,31824,176.6,48.42
637500,"Thursday, 15 June 2017",Green Point,2,4,2,516,House,169,24960,174.2,49.63
637500,"Thursday, 15 June 2017",Green Point,2,4,2,516,House,6405,31824,174.2,48.42
786250,"Tuesday, 7 November 2017",Green Point,2,4,2,665,House,6405,31824,174.2,48.42
990000,"Tuesday, 23 May 2017",Green Point,2,4,2,544,House,169,24960,176.6,49.63
940000,"Thursday, 20 February 2020",Green Point,2,4,2,607,House,6405,31824,169.6,48.42
940000,"Thursday, 20 February 2020",Green Point,2,4,2,607,House,169,24960,169.6,49.63
760000,"Saturday, 24 June 2017",Green Point,2,4,2,645,House,6405,31824,174.2,48.42
760000,"Saturday, 24 June 2017",Green Point,2,4,2,645,House,169,24960,174.2,49.63
695000,"Thursday, 30 January 2020",Green Point,2,4,2,550,House,169,24960,169.6,49.63
695000,"Thursday, 30 January 2020",Green Point,2,4,2,550,House,6405,31824,169.6,48.42
